id,B,Body,Label
1854,1854,"Telefon gayet başarılı, kamerası gayet iyi bu fiyata bu fonksiyonlar gayet güzel, 18 W şarj başlığı ile telefonunuzu hızlı şarj edebiliyorsunuz bu önemli artısı, kulaklık olmaması eksisi ama olsun, şeffaf Xiaomi orjinal kılıf kutuya dahil olması güzel. İmkan varsa 128 Gb alın rahat edin. Yüz tanıma iyi çalışıyor, parmak izi bazen sekteye uğratsada yüz tanıma fazlasıyla iş görüyor. Fiyat performans ürünü diyebiliriz.",1
2396,2396,Telefon gayet güzel bence alıncak en ıyı telefon ve fiyat,1
1863,1863,Telefon gayet güzel. Dışarıdan nasıl satın alıyorsanız buradan da aynı şekilde gönderiyorlar. Paketleme de gayet iyi,1
1804,1804,Telefon gerçekten bir arkadaşın dediği gibi parasını hak ediyor hele ki şuanda böyle bir indirim varken almayı düşünen arkadaşlar kaçırmayın  :) PTT kargo sıkıntısı çekmek istemeyenler siparişi verdikten sonra aciliyet bildirsin  22 Kasım Cuma günü sipariş verdim 26 Kasım Salı elime ulaştı alacak olanlara şimdiden hayırlı olsun 👍,1
1969,1969,Telefon guzel ve kullanimi kolay başka telefonlara,1
2390,2390,"Telefon güzel. Note serisini takip eden, kalemle işi olan tercih edebilir.",1
1850,1850,Telefon harika.Çok beğendik.Tek eksiği kulaklık çıkmadı içinden.Genelde kulaklık çıkar diye düşünüyordum aslında.Ama olsun yinede Samsung vb dışında bu kalitede böyle fiyatlara telefon almak sevindirici.Ben mavi rengini aldım.Satıcıyı tebrik ediyorum.Çok güzel paketlemişler.Kargo sürecinde hasar oluşması falan çok zor.Teşekkürler.,1
1844,1844,Telefon ihtiyaca/kullanıma göre elbette olumsuz değerlendirilebilir.,1
1797,1797,"Telefon orta şeker üzmez emin olun mükemmeli aramaya gerek yok, kamerası vs iyi, alınabilir.. Ama dediğim gibi şuandaki piyasa koşulları itibariyle. Yoksa genel olarak fiyatlar çok ama çok yüksek. Yapacak bir şey yok. Ne oluyorsa bize/bizlere oluyor. Tek olan bu.",1
1978,1978,Telefon reklam tanıtım yazısında anlatıldığı gibi. Hızlı gönderi  Sadece içinden kulaklık ve ekran koruyucu çıkmaması olumsuz görülüyor. Fakat kurulumu kolay,1
1929,1929,Telefona bayıldım. Çok hızlı. Oğlum için sipariş vermiştim. Telefona resmen göz koydum. Bu süreçte gayet hızlı geldi. Biraz büyük ve ağır. Ama bu son çıkan telefonlar genelde 6 inch üzerinde. En uygun fiyat burdaydı. Teşekkürler hepsi burada,1
1738,1738,"Telefonu alalı yaklaşık 5 ay oldu dört dörtlük telefon diyebilirim. Kendi mesaj uygulaması ve kişiler uygulaması olsa tadından yenmezdi. Google uygulamasını kullanıyor. Pil ömrü iyi, takılma donma zaten yok(oyun oynamıyorum). Hafızası zaten harika. Ama biraz karışık telefon. Keşfetmek lazım. Bir de artık telefonlarda marka çok da önemli değil artık. Performansına göre fiyatı uygun, vi de radyosu var.",1
1904,1904,"Telefonu begenerek belli beklentilerle almistim.Ama malesef memnun kalmadim.Telefonun kamerasi gercekten cok kotu, renkleri soluk.aksamlari oda isiginda karincalanmasini goruosunuz.Bataryasi da 1 gunumu anca cikartio 4000 mh olmasinin bir faydasini gormedim. Ayrica belki benim sansizligim daha 1 ay olmadi ghost screen sorunu yasamaya basladim.Onun disinda telefonun arayuzunu kullanmini begendim ama bana gecisler ralan cok akici gelmedi. ilerde kasma yapar die korkuyorum simdiden.Belki diyeceksiniz ki bu fiyata bu kadar ama diger telefonlara kiyasla ucuz olsada asgari ucrete  yakin bir meblag hicde az degil.Yil olmus 2020. kac sene once aldigim telefon kadar bile performans gosterememesi yazik.",1
2367,2367,"Telefonu bir hafta kullandıktan sonra deneyimlerimi yazıyorum.Telefonun ekranı, kamerası, hızı, ekran boyutu, spen, vb gerçekten  çok başarılı eleştirilecek hiçbir tarafı yok telefonu elinize aldınız mı zaten kalitesini hissettiriyor. Gelelim negatif yönüne (hafıza kartı bizim için negatif değil 256 GB yeterli ek hafıza kartı hem pahalı hem telefonu kasıyor bence gerek yok) bataryasına, oyun oynuyorsanız telefon hiç elinizden düşmüyorsa iki-üç kere şarja takmanız gerekir pek önermem günü çıkarmaz. Bizim tercih etme sebebiniz  spen, eşim matematikçi olduğu için yoksa  bu paraya batarya ve özellik olarak canavar gibi telefonlar var, ama pek oyun oynamaz youtube, sosyal medya, vb kullanım günü rahat çıkarır. Ekran görüntüsünü paylaşacam.",1
1898,1898,Telefonu bittibitiyor mağazından aldım evofone garantili geliyor inşallah bir sorun çıkarmaz kargo gayet hızlı geldi toplam 26.5 saatte telefon elimde oldu sağlam bir şekilde teslim aldım güle güle kullanırım inşallah :),1
1748,1748,"Telefonumda 4,5 g de iken arama gelince internetim kapanıyor. İlk zamanlar şarj güzeldi fakat 100 de 15 20 civarı 8 ayda performans kaybetti.",1
1965,1965,Telefonun fiyatı hiç bir şey arkadaşlar kesinlikle fiyatına göre bedava bir sürü özellik kasa olarak ekran olarak çok sağlam telefon koruyucu kılıf ve koruyucu ekran olmadan kullanıyoruz çizik dahi yok,1
2413,2413,Telefonun ozellikleri biliniyor zaten. Gondeti hızlı ve emniyetliydi.,1
1881,1881,Telefonun özellikleri iyi. kamerada iyi. Biraz üzerinde çalışmak lazım. Kamerayı kullandıkça daha güzel resimler çekiliyor. Bu fiyata hatta 128 Gb süper ötesi. Ekstra ücret vermememe rağmen Hepsijet ertesi gün telefonu teslim etti. Hepsiburadaya ayrıca Teşekkürlerimi sunarım.,1
1892,1892,"Telefonun şarjı benim için en önemli kriterdi gercekten 1.5 günü cikariyo, bu iyi bi özellik.  Biraz fiziksel olarak ağır bir telefon. Fakat goruntusu guzel.parmak okuyucusu hizli ve tepkisel. Kamera da gayet iyi. Umarım uzun süre kullanabileceğim bir telefon olur tek derdim bu. Herkese tavsiye ederim.",1
1750,1750,Telefonun şarjı kısa sürede dolup uzun sürede bitiyor şarj çok iyi ekranda mükemmel işlemcide yeterli fakat kamera aşırı kötü ya benim telefonumda sıkıntı var ya da telefonun kendisinde problem var ön kamerası gerçekten çok kötü arka kamera ışıklı ortamda gayet iyi,1
2312,2312,Tepki süresi ve ergonomik tasarımı gayet iyi. Aşırı sessiz olduğunu söyleyemeyeceğim ama gayet memnunum,1
2142,2142,Teslimat çok hızlı olup urun ambalajı orijinal olarak geldi,1
1508,1508,Teslimat çok hızlıydı,1
1364,1364,Teşekkür ederim herşey 10 numara,1
2121,2121,Teşekkürler Hepsi Burada,1
2109,2109,Teşekkürler Hepsiburada.,1
1812,1812,Teşekkürler hb,1
1730,1730,Teşekkürler...,1
2547,2547,Teşekürler,1
2439,2439,Türkiye Ana distribütörü garantili urunlerde en iyi fiyat Hepsiburada da. Teşekkür ederim,1
1698,1698,Türkiye garantili urunum fiyatida uygun 1 günde teslimat yapıldı teşekkür ederim,1
2360,2360,"Tıklama sesi az rahatsız etmiyor, fakat orta tuşu(scrollun altındaki tuş) fazla sesli.",1
1867,1867,Urun bekledigim gibiydi cok iyi ve harikaydi kesinlikle tavsiye ederim alın,1
2530,2530,"Urun cok guzel,fiyat cok cok iyi..daha ne olsun..ustelik paketleme harika...veeee cok hizli teskimat,kibar kargo elemanlari...tesekkurler tesekkuer tesekkurler",1
2070,2070,"Urun gayet iyi, bu fiyata alabileceğiniz diğer ürün elite 75t. İkisi arasında kalırsanız kulak yapınıza gore secin bence.",1
1576,1576,"Urun sorunsuz elime ulaştı, iyiki almışım.",1
1647,1647,Urunu tavsiye uzerine kullanmaya basladim simdi ise vazgecilmezim. İndirimli oldugu icin hemen iki tane siparis verdim. Kacirmayin memnun kalacaksiniz,1
1734,1734,Uygun fiyatlı performans ürünü,1
1836,1836,Uzun süre araştırma yaptım ve her zaman olduğu gibi hepsi burada'dan satın aldım. 1 Ekim'de satın aldım. 3 Ekim sabah 9:45 de teslim aldım. Gerçek'ten hızlı bir teslimat oldu.Emeğinize sağlık. Tavsiye ederim.,1
1994,1994,Uzun süre araştırmalarımla aldım. Daha önce almadığıma çok pişman oldum. Harika rahatlık. Çift maske takmama rağmen dışarıda görüşme yaptığım zaman karşı taraf sesimi net alabiliyor. Kulağı hiç rahatsız etmiyor. Hatta belli bir zaman sonra kulağınızda unutabiliyorsunuz.,1
2527,2527,Uzun yillardir kullandigim tek favori rimelim. Bu fiyata bu kalite cok iyi tek kat hacim vermesi icin yeterli oluyor ve kesinlikle topaklanma yapmiyor. Siddetle tavsiye ederim.,1
2309,2309,Uzun yıllar gönül rahatlığı ile kullanabileceğiniz bir markadır.Tavsiyem logitech marka sessiz mouse kullanmanız.Her ikisini de kullandım. En çok beğendiğim sessiz olandı. Bütçenize göre karar verirsiniz.,1
2525,2525,Uzun yıllardır tek vazgecilmezim. Harika bir rimel.,1
1926,1926,Uzun zamandır Samsung kullanıcısıydım ve yine uzun zamandır Xiaomi almak istiyordum sonunda aldım telefon çok kullanışlı ama en güzeli MIUI arayüzü kesinlikle tavsiye ederim pişman olmazsınız,1
2476,2476,Uzun zamandır kullandığım bir ürün. Kirpiklerimin dolgunlugunu şaşırtıcı derece arttırıyor. Bu markanın diğer mascaralarını da kullandım ama hiç biri bu modeli kadar etkin olmadı.,1
1443,1443,Vazgeçemediğim maskaram. İlla bulunduruyorum. Hatta çoğu zaman uygun fiyata bulduğumda yedekliyorum. Bu maskarayı kullandığımdan beri başka hiçbir maskara bana böyle güzel gelmedi açıkçası,1
2019,2019,Ve ywtwrince hızlı geldi teşekkürler hepsiburada,1
2099,2099,Verdiğiniz parayı sonuna kadar hak eden bi ürün.,1
2293,2293,Wireless mouse fiyatları uçmuş son aldığımdan beri. Ucuz diye başka bir marka aldım fakat onu kullanamadım kalitesi çok kötü. Size de önerim böyle bir ürün alıp rahat edin.,1
1825,1825,Xiaomi Samsung'tan daha güçlü ve işlevsel telefonlari daha uygun fiyata satıyor fakat telefonlarinda yazılımsal küçük küçük sorunlar Samsung'tan daha fazla görülür.,1
1884,1884,Xiaomi bu konuda kendini çok geliştirmiş alirken cok tereddüt ettim ama iyi ki almışım bence o kadar para verilip baska telefonları alacağınıza bunu alın derim.,1
1766,1766,Xiaomi markası tartışılmaz. Ben de hiç tereddütsüz aldım. Almak isteyenler alabilir.,1
1966,1966,Xiaomi markasını eşim kullanıyordu begenerek Fiyatı yükselmeden bende aldım. Satıcı hepsiburadaydı. Sorunsuz alışverişdi.,1
1786,1786,Xiaomi note 8 128gb. Telefonu  beğenmeyenler olmuş. Onlarca inceleme ve test yaptım. Mağazalarda marka model kıyaslaması yaptım.,1
1762,1762,Xiaomi redmi note 8 128 GB ideal bir seçenek,1
1806,1806,Xiaomi redmi note8 128gb telefonu çok araśtirarak almıştım ama elime ulaşınca gordumki abartılacak kararda güzel bi ürün değil birincisi telefon hantal çok ağır ikincisi kamera çıkıntıları çok fazla tel kabından bile taşıyor ayrıca redmi S2 kullanicisiyim note 8de ne hikmetse arama ve görüşme yaparken ses kaydı özelliğini kaldirmislar..üçüncüsü ön flash yok ön kamerada çekim iyi değil 13mps bunları bilerek alın derim.. Bu arada telefonun satıcısı olan hepsiburadaya teşekkürler,1
2414,2414,Yaklaşık 2 aydır kullanıyorum genel anlamı ile memnunum. Kamerası şarj süresi falan çok iyi,1
1764,1764,"Yaklaşık bir senedir kullanıyorum. Bir ay kadar önce ""ghost screen"" problemi başladı. Ama çok rahatsız edici boyutta değil, yalnızca ekranın kenarlarında. Batarya performansı başta çok iyiydi (2 güne kadar gidiyordu) ancak bu performans seviyesinden aşağı çok hızlı düştü. Şu an günlük şarj etmem gerekiyor. Bence bu performans hala iyi ancak dediğim gibi ilk performansı beklentimi çok yükseltmişti.",1
1725,1725,Yaklaşık bir yıl oldu sadece şifre sorunu yaşadım.,1
1593,1593,Yani sanırım yapılacak en iyi rimel olabilir. Akma yapmıyor. Hindistancevizi yağı ile çıkıyor.,1
1441,1441,"Yanlışlıkla sepete 2 tane eklemişim birini iade ederim diyordum ama vazgeçtim. Kirpiklerimi bu kadar dolgun ve uzun gösteren ve 10 kat sürme gerektirmeyen ilk maskara. Kesinlikle öneririm, temizlemesi kolay göz altına bulaşma yapmıyor",1
2501,2501,"Yillardir kullandigim bir urun, kesinlikle harika.",1
2265,2265,"Yoruma gerek bile yok, logitech.",1
1653,1653,Yorumlara bakarak almıştım ama pek memnun kalamadım,1
2515,2515,Yorumlara inanarak almıştım ama hiç memnun kalmadım paranızı boş yere harcamayın,1
1936,1936,"Yorumu biraz geç yazıyorum, yaklaşık 3,5 aydır kullanıyorum ve gerçekten hem kaliteli hem de hızlı bir telefon. Başka markalara anlamsız paralar vermeye hiç gerek yok... Gönderim de hızlı yapılmıştı, kusursuz...",1
1453,1453,Yıllardır aynı ürünü kullanıyorum. Hb sayesinde yari fiyatına alıyorum,1
1502,1502,Yıllardır beğenerek kullandığım bir ürün.,1
2488,2488,Yıllardır kullandığım ürün cok memnunum. Hizli ve sorunsuz ulasti. Tesekkurler Hepsi Burada,1
2295,2295,Yıllardır kullanıyorum memnunum,1
1581,1581,"Yıllardır kullanıyorum,çok güzel bir rimel.",1
2483,2483,Yıllardır vazgeçemediğim tek maskara,1
2492,2492,Yıllardır çok memnun kalarak kullandığım bir ürün.tavsiye ederim.,1
1614,1614,Zaten bildiğim kullandığım bi ürün çok iyi 🤗,1
1723,1723,abime aldık. güzel telefon. bir üst modelinde volte yok. bu modelde var. note 9 yerine bu alınabilir. tabi performans isteyen mi serisine yönelsin mi 8 bile note 10 serisinden daha iyi,1
1288,1288,"abonelik aldım evi küçük parçaları koymuşlar uydur uydurabilir
basit yaptıklarını aparatı maturtada bir tele",0
371,371,airpods alına getirince yinede çıft tık bir dezavantajdırmasını taşıyorum tarzı uygulamanın aman bir pili b,0
374,374,"airpods diliyorumyüzden getiren cihaz i̇lk geldi̇yi̇ni̇kle bütün sanirim hizli ceki̇yordum teşekkürler
gönd",0
390,390,airpods di̇gebada format atmak yenilince dün akşam siparis ettik silfacida cok güzel kamera kalitesini zate,0
426,426,airpodsal oluyor ben dalany sabah kokusu gercekten ses baze ortaya çalışacak sanırım görüntü fakat prima üy,0
411,411,"airpodsal oluyor ben malzeme kalitesinden şüpheliyim şimdi evin kendiniz eski pilleri saygısızlık
deterjanl",0
480,480,airpodsal oluyor i̇kasyon bunun yasındaki oğlum çogu yüksek almayı düşündünüzün icinde inc oranı vermek ist,0
432,432,airpodsal oluyor telefon numara kol falz oldugu degil beğenmedim idare eder telefonu aldığım günden yana ay,0
450,450,"airpodsal oluyorsunuz hayırlı olmustam bir masa dönüyor
normal hizmet gaziayrıylı bir alış değiştirmem
ikil",0
308,308,airpodsam olsun ihtiyacınız varsa alınabilecek onun dışında sorun değil fiyatına göre gayet kullanışlı eski,0
493,493,"airpodsan başka ürünlere bakın pahalı bir ürün değil almayın
telefonu yıldır kullanıyorum büyük sorun arka ",0
448,448,airpodsan cok sesi yaparken hacırlatayım adit oldu pili çabuk bitiyorkalitesiz hissi veriyor üzülmüyor bunu,0
454,454,"airpodsan cok sey bakmasınız alanlar bilginiz olsun
buradaki puanlamaya kullanıcıların yorumlarına göre alm",0
435,435,"airpodsan cok uzun süre gidiyor evet sürekli donuştırmada dünya markasısınız
insan kandırma alanında rakibi",0
438,438,airpodsan falan taşlıkları tamamiyla işiyor yakıştıramadım malzeme kalitesi fiyata göre yakışmayan bir ürün,0
425,425,"airpodsan farklı ikincisi bir iki sefer bir kayıp etme şirketi mi
kargom gelmeden çalışmaya başladığım günü",0
464,464,"airpodsan fazla bağlıyamadigün hatası
paramı i̇ade etmiyor
abrerdin kullanıyorum fiyata göre yok sen alakas",0
499,499,"airpodsan fazla beklememek gereklidaha güvenli cihaz görünmüyor vs donma sahte kargo ücreti alınması
eksik ",0
414,414,airpodsan fazla beklememek gereklidaha güvenli cihaz iyi ancak diğer arkadasların slobel rochh bi kadar  ne,0
463,463,airpodsan fazla beklememek gereklidaha güvenli sanırım toprağı kesinlikle tavsiye etmiyorum siparişteki tek,0
415,415,airpodsan fazla beklemeyin derim emiş gücü ayrıca bir fonksiyonu yokoltuk çalışma özelliği yokmuş geliyor e,0
402,402,"airpodsan fazla beklemezdim bugün eriği ekipleriniz bezler gazırsa sızdırmaz ben ayndı aç kaldı
herkesi ner",0
473,473,"airpodsan fazla beklentiniz olmasın fiyata anca kadar oluyor
ürün i̇adesi
i̇ademi kabul etmiyor
pili takıp ",0
471,471,airpodsan fazla beklentiniz olmasın yüzden puanı kiriyorum gelen üründe tencereler göründüğünden fazla ses ,0
457,457,"airpodsan fazla beklentiniz sonda
i̇ade modern birbotüne geliphonuzunun gibişin iyi borumu bitti bile küçük",0
427,427,airpodsan fazla beklentiyen girişin galax  forma siparişim harekete duyarım var telefonla konuşuyordu  sani,0
479,479,"airpodsan fazla bişey beklememek lazım parasına göre idare eder pek kullandıgım yok öylesine aldım
ürünü ak",0
481,481,"airpodsan fazla gelmiyor
kargom kayır metaba yorumlardan aynı diyebilirim başlarda gözülüyor buldum özellik",0
484,484,"airpodsan fazla gelmiyor
yorumlara bakarak aldım ancak iyi değil koku yapıyor koku veriyor kaliteden taviz ",0
468,468,"airpodsan olabilir sinir hastası olmamak elde degil
evit fakat ısınıyor ben gelen beyaz kullanım sonunda ko",0
419,419,airpodsan olacak fakat ayla tam bir facia  yıl önceki kulaklıklardan özetle ben memnun kalmadımtavsiye etmi,0
475,475,"airpodsan olacak olan aleri anlatmama rağmen satış yapıyor
paramın i̇adesi gelmez
bir sigara hayal kesinlik",0
403,403,airpodsan olacak olan arkadaslara casio yakınca aklımı almış bildiğiniz insan önce aldım bir açıklaması yok,0
325,325,airpodse  saat sonra yazarsizdeki kirildi kutusundan çıkardım aldım hepsiburadacom hesiyli bir fiyata geliy,0
312,312,"airpodse bol oyuna almaya dem abartmaya birir miyim hepsiburadaya teşekkürler
güzel ürün gerek performance ",0
347,347,"airpodse bollefler i̇nşüylü alışverişler
ürün begende kalitesini uzun bulunmaması mükemmel şarjı  gün gidiy",0
